"location_id","address_primary","city","state","zip","zip_suffix","unit_count","bsl_flag","building_type_code","land_use_code","address_confidence_code","county_geoid","block_geoid","h3_9","latitude","longitude"
1106857924,"24107 COUNTY ROAD 25","OAK CREEK","CO","80467","",1,"True","B",3,"3","08107","081070003001184","89268076c67ffff",40.26997830,-106.96335154
1106859391,"160 WILLOW BND","OAK CREEK","CO","80467","",1,"True","B",8,"3","08107","081070003001184","89268076c33ffff",40.27433184,-106.95606781
1106859415,"402 WILLOW BND","OAK CREEK","CO","80467","5074",1,"True","R",1,"2","08107","081070003001184","89268076c33ffff",40.27303871,-106.95567377
1106859433,"519 MOFFAT AVE","OAK CREEK","CO","80467","5021",1,"True","R",1,"2","08107","081070003001184","89268076c23ffff",40.27157656,-106.95673988
1106859426,"515 MOFFAT AVE","OAK CREEK","CO","80467","",1,"True","R",1,"1","08107","081070003001184","89268076c23ffff",40.27171258,-106.95674088
1106859650,"426 BELL AVE","OAK CREEK","CO","80467","5031",1,"True","R",1,"1","08107","081070003001184","89268076c77ffff",40.27206161,-106.96043425
1106869077,"406 WILLOW BND BLDG 2","OAK CREEK","CO","80467","5074",1,"True","R",1,"2","08107","081070003001184","89268076c33ffff",40.27304871,-106.95545175
1106869114,"133 OAK RIDGE CIR BLDG 2","OAK CREEK","CO","80467","5107",1,"True","R",1,"2","08107","081070003001184","89268076c23ffff",40.27065147,-106.95583479
1106869113,"133 OAK RIDGE CIR","OAK CREEK","CO","80467","5108",2,"True","R",1,"2","08107","081070003001184","89268076c23ffff",40.27072748,-106.95592370
1106869542,"127 OAK RIDGE CIR BLDG 2","OAK CREEK","CO","80467","5105",1,"True","R",1,"2","08107","081070003001184","89268076c23ffff",40.27002641,-106.95511772
1106860719,"127 OAK RIDGE CIR","OAK CREEK","CO","80467","5105",1,"True","R",1,"2","08107","081070003001184","89268076c23ffff",40.27005241,-106.95555176
1106859336,"129 E WILLIAMS ST","OAK CREEK","CO","80467","5002",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27344175,-106.95716792
1106859324,"126 E OAK ST","OAK CREEK","CO","80467","5048",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27394170,-106.95729093
1106859335,"123 E WILLIAMS ST","OAK CREEK","CO","80467","5002",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27346775,-106.95746795
1106859322,"122 E OAK ST","OAK CREEK","CO","80467","5048",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27395270,-106.95746295
1106859333,"113 E WILLIAMS ST","OAK CREEK","CO","80467","",1,"True","R",1,"2","08107","081070003001185","89268076c3bffff",40.27358076,-106.95790690
1106859334,"119 E WILLIAMS ST","OAK CREEK","CO","80467","",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27343775,-106.95766797
1106858433,"118 E OAK ST","OAK CREEK","CO","80467","5048",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27399770,-106.95767897
1106859323,"109 E WILLIAMS ST","OAK CREEK","CO","80467","5002",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27345275,-106.95806201
1106859321,"112 E OAK ST","OAK CREEK","CO","80467","5048",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27396170,-106.95790190
1106859320,"301 S SHARP AVE","OAK CREEK","CO","80467","5001",1,"True","R",1,"1","08107","081070003001185","89268076c3bffff",40.27403681,-106.95833904
1106859358,"420 MOFFAT AVE","OAK CREEK","CO","80467","5023",1,"True","R",1,"1","08107","081070003001186","89268076c3bffff",40.27250866,-106.95735194
1106859357,"416 MOFFAT AVE","OAK CREEK","CO","80467","",1,"True","R",1,"2","08107","081070003001186","89268076c3bffff",40.27264667,-106.95749595
1106859356,"415 S SHARP AVE","OAK CREEK","CO","80467","5055",1,"True","R",1,"1","08107","081070003001186","89268076c3bffff",40.27271168,-106.95840105
1054714054,"63 DROP TINE CT","CRAIG","CO","81625","6712",1,"True","R",1,"2","08081","080810003002032","8926804222fffff",40.54365177,-107.56325653
1054709372,"1251 COUNTRY CLUB DR","CRAIG","CO","81625","",1,"True","B",5,"2","08081","080810003002032","892680404b7ffff",40.53652106,-107.55869007
1054714305,"263 PENCE","CRAIG","CO","81625","6703",1,"True","R",1,"1","08081","080810003002032","89268042347ffff",40.53866627,-107.55291740
1054711486,"556 COUNTY ROAD 31","CRAIG","CO","81625","8637",1,"True","B",5,"1","08081","080810003002032","892680404d7ffff",40.54012842,-107.57714092
1054714097,"1152 COUNTY ROAD 31","CRAIG","CO","81625","8616",2,"True","R",1,"1","08081","080810003002032","89268042273ffff",40.54868827,-107.57506271
1054709314,"1399 COUNTY ROAD 183","CRAIG","CO","81625","",2,"True","X",3,"1","08081","080810003002032","8926804237bffff",40.53573698,-107.55373958
1054711204,"611 COUNTY ROAD 105","CRAIG","CO","81625","8900",1,"True","R",1,"1","08081","080810003002032","892680423dbffff",40.55082749,-107.55836704
1054711498,"2101 COUNTY ROAD 183","CRAIG","CO","81625","",1,"True","B",5,"2","08081","080810003002032","892680404bbffff",40.53683609,-107.56610682
1054714061,"150 DROP TINE CT","CRAIG","CO","81625","",1,"True","R",1,"1","08081","080810003002032","8926804222fffff",40.54598190,-107.56466767
1054709865,"707 PENCE","CRAIG","CO","81625","6706",1,"True","R",1,"2","08081","080810003002032","89268042343ffff",40.54043645,-107.55821703
1054711484,"1920 YAMPA AVE","CRAIG","CO","81625","2138",1,"True","R",1,"1","08081","080810003002034","89268042303ffff",40.54149055,-107.54613982
1054710780,"250 PENCE","CRAIG","CO","81625","6703",1,"True","R",1,"1","08081","080810003002034","89268042347ffff",40.53919632,-107.55173938
1054710813,"456 PENCE","CRAIG","CO","81625","6704",2,"True","R",1,"1","08081","080810003002034","89268042357ffff",40.54171258,-107.55436264
1054713897,"105 COUNTRY LN","CRAIG","CO","81625","",1,"True","R",1,"1","08081","080810003002034","8926804231bffff",40.54254166,-107.54982319
1054710817,"102 PENCE","CRAIG","CO","81625","6702",1,"True","R",1,"1","08081","080810003002034","89268042373ffff",40.53664707,-107.55048925
1054710814,"926 PENCE","CRAIG","CO","81625","6709",1,"True","R",1,"1","08081","080810003002034","8926804235bffff",40.54346675,-107.55959516
1054714023,"250 W 20TH ST","CRAIG","CO","81625","8906",1,"True","R",1,"1","08081","080810003002034","8926804231bffff",40.54359876,-107.55037324
1054711475,"25 W 20TH ST","CRAIG","CO","81625","8901",1,"True","R",1,"1","08081","080810003002035","89268042303ffff",40.54324773,-107.54508971
1054714014,"280 W 20TH ST","CRAIG","CO","81625","8906",1,"True","R",1,"2","08081","080810003002034","8926804231bffff",40.54404881,-107.55198430
1054711469,"1930 YAMPA AVE","CRAIG","CO","81625","2138",1,"True","R",1,"1","08081","080810003002034","89268042303ffff",40.54202761,-107.54593470
1054710767,"1166 PENCE","CRAIG","CO","81625","6707",1,"True","R",1,"1","08081","080810003002034","89268042357ffff",40.54344075,-107.55413962
1054710815,"759 PENCE","CRAIG","CO","81625","6706",5,"True","R",1,"1","08081","080810003002034","89268042343ffff",40.54211062,-107.55879508
1054710812,"1815 COUNTY ROAD 183","CRAIG","CO","81625","7701",1,"True","R",1,"1","08081","080810003002034","89268042373ffff",40.53764117,-107.54950116
1054711476,"1960 YAMPA AVE","CRAIG","CO","81625","2138",1,"True","R",1,"1","08081","080810003002034","89268042303ffff",40.54240765,-107.54560177
1054710818,"2004 COUNTY ROAD 183","CRAIG","CO","81625","",2,"True","R",1,"3","08081","080810003002032","8926804237bffff",40.53650006,-107.55289549
1054719157,"2092 COUNTY ROAD 183","CRAIG","CO","81625","",1,"True","R",4,"3","08081","080810003002032","892680404bbffff",40.53624603,-107.56492860
1054714059,"762 PENCE","CRAIG","CO","81625","",1,"True","R",1,"3","08081","080810003002032","8926804235bffff",40.54303871,-107.56335154
1106855286,"300 BLACKBERRY LN","STEAMBOAT SPR","CO","80487","3083",1,"True","R",1,"1","08107","081070006002002","89268004557ffff",40.48162757,-106.81689089
1106855478,"290 STORM PEAK CT","STEAMBOAT SPR","CO","80487","3100",1,"True","R",1,"1","08107","081070006002002","89268004573ffff",40.47846125,-106.81610182
1106855512,"111 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3096",1,"True","R",1,"1","08107","081070006002002","89268004573ffff",40.47815222,-106.81635184
1106855475,"815 W HILLSIDE CT","STEAMBOAT SPR","CO","80487","3101",1,"True","R",1,"1","08107","081070006002002","89268004547ffff",40.47890820,-106.81988419
1106855469,"163 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3096",1,"True","R",1,"1","08107","081070006002002","89268004547ffff",40.47910732,-106.81728993
1106855492,"155 HILLSIDE DR","STEAMBOAT SPR","CO","80487","3096",1,"True","R",1,"1","08107","081070006002002","89268004547ffff",40.47860727,-106.81734594
1106855446,"830 W HILLSIDE CT","STEAMBOAT SPR","CO","80487","3101",1,"True","R",1,"1","08107","081070006002002","89268004547ffff",40.47945135,-106.81952316
1106859928,"1153 FISH CREEK FALLS RD","STEAMBOAT SPR","CO","80487","3037",1,"True","R",1,"1","08107","081070006002002","8926800450bffff",40.48119652,-106.81413962
1106855479,"855 W HILLSIDE CT","STEAMBOAT SPR","CO","80487","3101",1,"True","R",1,"1","08107","081070006002002","89268004547ffff",40.47888829,-106.81948415
