"location_id","address_primary","city","state","zip","zip_suffix","unit_count","bsl_flag","building_type_code","land_use_code","address_confidence_code","county_geoid","block_geoid","h3_9","latitude","longitude"
1106852349,"480 CAPITAL ST","HAYDEN","CO","81639","5083",1,"False","E",7,"1","08107","081070002002013","892680082dbffff",40.48926133,-107.24543475
1106852351,"300 BREEZE BASIN BLVD","HAYDEN","CO","81639","",1,"False","C",6,"2","08107","081070002002024","89268009563ffff",40.48795110,-107.26516772
1106852626,"500 S POPLAR ST","HAYDEN","CO","81639","",1,"False","C",6,"2","08107","081070002002024","89268009563ffff",40.48740115,-107.26296740
1106859296,"129 NANCY CRAWFORD BLVD","OAK CREEK","CO","80467","5047",1,"False","C",3,"2","08107","081070003001174","89268076c0fffff",40.27490180,-106.95992310
1106859448,"112 W MAIN ST","OAK CREEK","CO","80467","",1,"False","E",3,"1","08107","081070003002042","89268076c07ffff",40.27615002,-106.95909511
1106869067,"300 E MAIN ST","OAK CREEK","CO","80467","",1,"False","C",3,"2","08107","081070003002048","89268076c33ffff",40.27519192,-106.95503471
1106859542,"217 COLFAX ST","OAK CREEK","CO","80467","",1,"False","C",6,"2","08107","081070003002048","89268076c07ffff",40.27540095,-106.95611782
1106859456,"100 E MAIN ST","OAK CREEK","CO","80467","5003",1,"False","E",3,"1","08107","081070003002047","89268076c07ffff",40.27582699,-106.95832804
1106859427,"131 E MAIN ST","OAK CREEK","CO","80467","5006",1,"False","C",6,"1","08107","081070003002049","89268076c07ffff",40.27615102,-106.95706791
1106859295,"303 GRANT AVE","OAK CREEK","CO","80467","",1,"False","C",6,"2","08107","081070003002050","89268076c37ffff",40.27355776,-106.95192330
1106859548,"227 DODGE AVE","OAK CREEK","CO","80467","",1,"False","C",8,"2","08107","081070003002050","89268076c33ffff",40.27491180,-106.95376758
1106856252,"1955 SHIELD DR","STEAMBOAT SPR","CO","80487","4700",1,"False","C",2,"1","08107","081070004002000","89268007177ffff",40.50099640,-106.86009521
1106860641,"2025 SHIELD DR","STEAMBOAT SPR","CO","80487","4910",1,"False","C",6,"1","08107","081070004002000","89268007177ffff",40.50194150,-106.86088929
1106854375,"27285 BRANDON CIR","STEAMBOAT SPR","CO","80487","8418",1,"False","C",6,"1","08107","081070004002020","89268007223ffff",40.50378778,-106.90886709
1106858932,"26815 W US HIGHWAY 40","STEAMBOAT SPR","CO","80487","",1,"False","E",8,"1","08107","081070004002020","89268007277ffff",40.50248265,-106.91438464
1106861071,"3495 AIRPORT CIR","STEAMBOAT SPR","CO","80487","9413",1,"False","E",11,"1","08107","081070004003004","8926800756fffff",40.51709611,-106.86463967
1106854544,"2580 COPPER RIDGE DR","STEAMBOAT SPR","CO","80487","4949",1,"False","E",7,"1","08107","081070004003017","892680071abffff",40.50805721,-106.85456766
1106857359,"2231 COUNTY SHOP RD","STEAMBOAT SPR","CO","80487","4905",1,"False","E",7,"2","08107","081070004003033","8926800710fffff",40.50413082,-106.86211742
1106860019,"2102 LINCOLN AVE","STEAMBOAT SPRINGS","CO","80487","",1,"False","E",9,"2","08107","081070004003034","89268007107ffff",40.50425083,-106.85740695
1106858569,"2310 LINCOLN AVE","STEAMBOAT SPR","CO","80487","5078",1,"False","E",3,"1","08107","081070004003034","8926800710fffff",40.50363277,-106.86066227
1106860743,"2093 CURVE PLZ","STEAMBOAT SPR","CO","80487","4912",1,"False","E",3,"2","08107","081070004003035","8926800713bffff",40.50146755,-106.85756796
1106869105,"2155 CURVE PLZ","STEAMBOAT SPR","CO","80487","4967",1,"False","E",3,"2","08107","081070004003035","8926800713bffff",40.50171858,-106.85838404
1106856994,"1140 13TH ST","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070004003041","8926800447bffff",40.48930834,-106.84475168
1106854622,"1878 13TH ST","STEAMBOAT SPR","CO","80487","9781",1,"False","E",7,"1","08107","081070004003041","89268004697ffff",40.49374678,-106.85433964
1106858005,"1328 13TH ST","STEAMBOAT SPR","CO","80487","5265",1,"False","E",0,"1","08107","081070004003041","8926800444fffff",40.49050746,-106.84730194
1106856429,"42605 COUNTY ROAD 36","STEAMBOAT SPR","CO","80487","9215",1,"False","C",6,"1","08107","081070005001000","89268006607ffff",40.53712812,-106.82567377
1106858001,"220 PARK AVE","STEAMBOAT SPR","CO","80487","5058",1,"False","C",6,"1","08107","081070005001005","89268004433ffff",40.49100051,-106.82952816
1054711220,"600 RANNEY ST","CRAIG","CO","81625","2521",1,"False","E",6,"2","08081","080810003001041","89268040173ffff",40.49389079,-107.55451766
1054709465,"300 S HIGHWAY 13","CRAIG","CO","81625","3608",1,"False","E",3,"1","08081","080810003001051","8926804001bffff",40.51144755,-107.57789099
1054709460,"3107 W 1ST ST","CRAIG","CO","81625","3638",1,"False","E",6,"1","08081","080810003001051","89268040057ffff",40.51202061,-107.58402861
1054714011,"50 COLLEGE DR","CRAIG","CO","81625","3633",1,"False","C",6,"1","08081","080810003001052","89268040047ffff",40.50875128,-107.58168937
1054709463,"377 CEDAR CT","CRAIG","CO","81625","3565",1,"False","E",3,"1","08081","080810003001051","8926804001bffff",40.51179058,-107.58010622
1054713244,"92 COMMERCE ST","CRAIG","CO","81625","3616",1,"False","E",3,"1","08081","080810003001057","8926804000bffff",40.50795010,-107.57853906
1054714600,"800 W 1ST ST BLDG 2","CRAIG","CO","81625","2803",1,"False","C",6,"2","08081","080810003001087","892680401c3ffff",40.50614702,-107.55642385
1054714051,"750 HOSPITAL LOOP","CRAIG","CO","81625","8750",1,"False","C",6,"1","08081","080810003002024","892680400d7ffff",40.51856226,-107.58004021
1054713437,"262 COMMERCE ST","CRAIG","CO","81625","3635",1,"False","E",3,"1","08081","080810004001014","89268040003ffff",40.50973238,-107.57714092
1054709385,"900 FINLEY LN","CRAIG","CO","81625","3241",1,"False","C",6,"1","08081","080810004003027","89268040427ffff",40.52383779,-107.56500171
1054712664,"800 W 7TH ST","CRAIG","CO","81625","3002",1,"False","C",6,"1","08081","080810004004007","89268040547ffff",40.51758116,-107.55659086
1054710202,"570 GREEN ST","CRAIG","CO","81625","3028",1,"False","C",6,"1","08081","080810004004013","8926804057bffff",40.51515092,-107.55619582
1054711176,"707 W VICTORY WAY","CRAIG","CO","81625","2933",1,"False","E",2,"1","08081","080810004004013","8926804057bffff",40.51442085,-107.55609581
1054710180,"1103 W VICTORY WAY","CRAIG","CO","81625","2941",1,"False","E",2,"1","08081","080810004004017","8926804054fffff",40.51462087,-107.56062827
1054712920,"1280 W VICTORY WAY","CRAIG","CO","81625","2944",1,"False","E",2,"1","08081","080810004004031","892680400b3ffff",40.51379178,-107.56192330
1106854991,"325 7TH ST","STEAMBOAT SPR","CO","80487","5123",1,"False","C",3,"1","08107","081070005002015","8926800442bffff",40.48805121,-106.83174538
1106854986,"207 9TH ST","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002019","89268004477ffff",40.48795210,-106.83487369
1106858045,"127 11TH ST","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002021","89268004477ffff",40.48874628,-106.83761797
1106855169,"751 YAMPA AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"2","08107","081070005002027","89268004467ffff",40.48511792,-106.83559076
1106858113,"840 YAMPA ST","STEAMBOAT SPRINGS","CO","80487","",1,"False","C",6,"2","08107","081070005002030","89268004467ffff",40.48592190,-106.83608981
1106855129,"41 8TH ST","STEAMBOAT SPR","CO","80487","5101",1,"False","E",0,"1","08107","081070005002030","89268004467ffff",40.48578198,-106.83547875
1106868950,"730 LINCOLN AVE BLDG 2","STEAMBOAT SPR","CO","80487","5000",1,"False","E",3,"2","08107","081070005002038","8926800442bffff",40.48608001,-106.83390650
1106869717,"729 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002037","8926800442bffff",40.48563297,-106.83446265
1106869718,"737 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002037","8926800442bffff",40.48572798,-106.83452366
1106869522,"825 OAK ST","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002039","8926800442bffff",40.48717112,-106.83454566
1106868953,"740 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002038","8926800442bffff",40.48622703,-106.83423463
1106868955,"738 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002038","8926800442bffff",40.48615702,-106.83419062
1106869831,"708 LINCOLN AVE","STEAMBOAT SPR","CO","80487","5009",1,"False","E",3,"2","08107","081070005002038","8926800442bffff",40.48582899,-106.83358456
1106868889,"911 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002041","89268004467ffff",40.48673208,-106.83625183
1106852775,"141 9TH ST","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002040","89268004477ffff",40.48754116,-106.83536774
1106868890,"917 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002041","89268004477ffff",40.48686609,-106.83662887
1106855030,"57 10TH ST","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005002042","89268004477ffff",40.48722813,-106.83727393
1106869682,"1009 LINCOLN AVE","STEAMBOAT SPR","CO","80487","5271",1,"False","E",3,"1","08107","081070005002042","89268004477ffff",40.48730014,-106.83739594
1106860001,"39610 AMETHYST ST","STEAMBOAT SPR","CO","80487","9212",1,"False","C",6,"1","08107","081070005003000","8926800636bffff",40.49471888,-106.81875108
1106858137,"136 6TH ST","STEAMBOAT SPR","CO","80487","5287",1,"False","E",3,"2","08107","081070005003017","8926800442bffff",40.48512092,-106.83151736
1106869304,"521 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005003018","89268004093ffff",40.48431784,-106.83213442
1106855251,"435 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005003019","89268004093ffff",40.48378778,-106.83139034
1106869376,"509 LINCOLN AVE","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070005003018","89268004093ffff",40.48421183,-106.83195630
1106857070,"427 OAK ST","STEAMBOAT SPR","CO","80487","",1,"False","E",0,"1","08107","081070005003020","8926800442fffff",40.48462287,-106.83026223
1106855092,"45 MAPLE ST","STEAMBOAT SPR","CO","80487","9775",1,"False","C",6,"1","08107","081070005003026","89268004553ffff",40.48560197,-106.82304551
1106855820,"1647 MID VALLEY DR","STEAMBOAT SPR","CO","80487","9006",1,"False","E",3,"1","08107","081070005004019","89268004027ffff",40.46369677,-106.82752896
1106855788,"1600 MID VALLEY DR","STEAMBOAT SPR","CO","80487","9006",1,"False","E",3,"1","08107","081070005004019","89268004027ffff",40.46452686,-106.82651786
1106856025,"925 WEISS DR","STEAMBOAT SPR","CO","80487","9315",1,"False","E",3,"1","08107","081070005004026","89268004ed7ffff",40.44748015,-106.81702891
1110437273,"221 S CENTER AVE","MILES CITY","MT","59301","4401",1,"False","C",2,"1","30017","300179618002009","892783259bbffff",46.40571098,-105.84132834
1110435356,"210 S LAKE AVE","MILES CITY","MT","59301","4545",1,"False","C",2,"1","30017","300179618002021","892783259b3ffff",46.40578798,-105.83760197
1110435311,"3022 LOVE ST","MILES CITY","MT","59301","5784",1,"False","E",2,"1","30017","300179619002003","89278e5a49bffff",46.39913832,-105.82106231
1110437327,"911 S HAYNES AVE","MILES CITY","MT","59301","5725",1,"False","E",3,"1","30017","300179619002004","89278e5a49bffff",46.39966737,-105.82301251
1110436053,"805 S HAYNES AVE","MILES CITY","MT","59301","5723",1,"False","E",3,"2","30017","300179619002004","89278324a6fffff",46.40054146,-105.82332354
1110436002,"1015 S HAYNES AVE","MILES CITY","MT","59301","5727",1,"False","E",3,"1","30017","300179619002021","89278e5a49bffff",46.39851226,-105.82285149
1110434638,"2508 WILSON ST","MILES CITY","MT","59301","5000",1,"False","E",3,"1","30017","300179619002026","89278e5a4c3ffff",46.39698100,-105.82880109
1110435046,"1215 S HAYNES AVE","MILES CITY","MT","59301","5731",1,"False","E",3,"1","30017","300179619002025","89278e5a48bffff",46.39668807,-105.82305151
1110444541,"2600 WILSON ST","MILES CITY","MT","59301","5094",1,"False","C",3,"2","30017","300179619002026","89278e5a4c7ffff",46.39538294,-105.82737394
1110433600,"3111 STEEL ST","MILES CITY","MT","59301","5868",1,"False","E",3,"1","30017","300179619002047","89278e5a413ffff",46.39408181,-105.82061227
1110436154,"2006 S HAYNES AVE","MILES CITY","MT","59301","5833",1,"False","E",3,"1","30017","300179619002048","89278e5a403ffff",46.38990130,-105.82183439
1010168728,"405 PIONEER AVE","HYSHAM","MT","59038","7598",1,"False","C",3,"2","30103","301039635001062","89279cac31bffff",46.29398770,-107.23191230
1010170564,"115 SUMMIT ST","HYSHAM","MT","59038","7563",1,"False","E",2,"1","30103","301039635001069","89279cac30bffff",46.29262767,-107.23158936
1010168609,"306 RAPELJE AVE","HYSHAM","MT","59038","7512",1,"False","C",6,"1","30103","301039635001084","89279cac30bffff",46.29225063,-107.23343955
1010168701,"307 RAPELJE AVE","HYSHAM","MT","59038","7579",1,"False","C",2,"2","30103","301039635001091","89279cac30bffff",46.29173758,-107.23340155
1286128726,"527 MONTGOMERY ST","CUSTER","SD","57730","1124",1,"False","C",2,"1","46033","460339652001069","8926a5ba0b3ffff",43.77068747,-103.60194530
1286128489,"511 MOUNT RUSHMORE RD","CUSTER","SD","57730","1531",1,"False","E",3,"1","46033","460339652001075","8926a5ba0a7ffff",43.76667807,-103.59987319
1286128518,"601 MOUNT RUSHMORE RD","CUSTER","SD","57730","1631",1,"False","E",3,"1","46033","460339652001074","8926a5ba0a7ffff",43.76702111,-103.59855606
1286128497,"549 MOUNT RUSHMORE RD","CUSTER","SD","57730","1531",1,"False","E",3,"1","46033","460339652001075","8926a5ba0a7ffff",43.76685109,-103.59911212
1403607437,"855 N 5TH ST","CUSTER","SD","57730","8212",1,"False","E",3,"1","46033","460339652002014","8926a5ba083ffff",43.77438684,-103.60811702
1286128486,"447 CROOK ST","CUSTER","SD","57730","1551",1,"False","C",2,"2","46033","460339652002029","8926a5ba0a3ffff",43.76754716,-103.60148935
1286129150,"371 CROOK ST","CUSTER","SD","57730","1561",1,"False","C",6,"1","46033","460339652002032","8926a5ba0a3ffff",43.76722013,-103.60302851
1286128674,"147 N 5TH ST","CUSTER","SD","57730","1528",1,"False","E",3,"1","46033","460339652002029","8926a5ba0a3ffff",43.76821723,-103.60183439
1286128440,"29 N 5TH ST","CUSTER","SD","57730","1523",1,"False","E",3,"1","46033","460339652002035","8926a5ba0a7ffff",43.76681709,-103.60088929
1286123975,"19 MOUNT RUSHMORE RD","CUSTER","SD","57730","1426",1,"False","E",3,"1","46033","460339652002041","8926a5ba033ffff",43.76464287,-103.60745195
1286123904,"339 W MOUNT RUSHMORE RD","CUSTER","SD","57730","1541",1,"False","E",3,"1","46033","460339652002041","8926a5ba00fffff",43.76393770,-103.61367857
1286126714,"535 W MOUNT RUSHMORE RD","CUSTER","SD","57730","1952",1,"False","E",3,"1","46033","460339652002041","8926a5ba00fffff",43.76343775,-103.61673488
1286126605,"433 W MOUNT RUSHMORE RD","CUSTER","SD","57730","1542",1,"False","E",3,"1","46033","460339652002041","8926a5ba00fffff",43.76360177,-103.61515672
1286124932,"25365 US HIGHWAY 385","CUSTER","SD","57730","3103",1,"False","E",2,"1","46033","460339652002056","8926a5b85b3ffff",43.72825123,-103.60962317
1286125023,"113 CENTENNIAL DR","CUSTER","SD","57730","",1,"False","C",2,"2","46033","460339652002060","8926a5ba03bffff",43.76086749,-103.61081229
1286123935,"310 W MOUNT RUSHMORE RD","CUSTER","SD","57730","1938",1,"False","E",3,"1","46033","460339652002060","8926a5ba03bffff",43.76176858,-103.61135134
1286128436,"420 MOUNT RUSHMORE RD","CUSTER","SD","57730","1943",1,"False","E",2,"2","46033","460339652003004","8926a5ba0a7ffff",43.76520093,-103.60090620
1286128454,"428 MOUNT RUSHMORE RD","CUSTER","SD","57730","1945",1,"False","C",2,"1","46033","460339652003004","8926a5ba0a7ffff",43.76578098,-103.60091720
1286128508,"506 MOUNT RUSHMORE RD","CUSTER","SD","57730","1930",1,"False","E",3,"2","46033","460339652003003","8926a5ba0a7ffff",43.76602201,-103.59974018
1286129343,"25520 TATANKA DR","CUSTER","SD","57730","",1,"False","C",2,"3","46033","460339652003047","8926a5baa73ffff",43.70861627,-103.60049525
1286129362,"25542 UPPER STAFF LN","CUSTER","SD","57730","9158",1,"False","C",6,"2","46033","460339652003050","8926a5baa63ffff",43.70421183,-103.60152336
1117624480,"353 E MAIN ST","LOVELL","WY","82431","2103",1,"False","E",3,"1","56003","560039628002055","89279bd33abffff",44.83784719,-108.38627883
1117629629,"483 SHOSHONE AVE","LOVELL","WY","82431","1917",1,"False","E",3,"1","56003","560039628002062","89279bd3307ffff",44.83631604,-108.39301751
1379081553,"998 ROSE ST","CRAIG","CO","81625","2118",1,"False","E",6,"2","08081","080810005002003","8926804058fffff",40.52364877,-107.54424063
1054712234,"1000 N HIGHWAY 13","CRAIG","CO","81625","",1,"False","C",6,"3","08081","080810005002003","89268040513ffff",40.52248165,-107.54647885
1054718885,"775 YAMPA AVE","CRAIG","CO","81625","2517",1,"False","C",6,"1","08081","080810005002020","89268040503ffff",40.51925733,-107.54683489
1054712815,"651 YAMPA AVE","CRAIG","CO","81625","2515",1,"False","E",3,"1","08081","080810005002030","8926804050fffff",40.51669207,-107.54694080
1054712129,"600 TEXAS AVE","CRAIG","CO","81625","1852",1,"False","C",6,"1","08081","080810005005003","892680405afffff",40.51687109,-107.53684589
1054709293,"605 WASHINGTON ST","CRAIG","CO","81625","1807",1,"False","E",6,"2","08081","080810005005010","89268040533ffff",40.51647005,-107.54243945
1054712293,"455 EMERSON ST","CRAIG","CO","81625","1129",1,"False","E",6,"1","08081","080810005005021","89268042acbffff",40.51399170,-107.53169037
1054710156,"1324 E HIGHWAY 40","CRAIG","CO","81625","1211",1,"False","E",6,"1","08081","080810005005024","89268042acfffff",40.51195850,-107.53117332
1054719280,"555 BREEZE ST","CRAIG","CO","81625","2652",1,"False","E",3,"2","08081","080810005006006","89268040577ffff",40.51508691,-107.54823903
1054712880,"595 BREEZE ST","CRAIG","CO","81625","2601",1,"False","E",6,"1","08081","080810005006006","8926804050fffff",40.51577098,-107.54813902
1054718874,"469 YAMPA AVE","CRAIG","CO","81625","2609",1,"False","E",3,"2","08081","080810005006014","89268040577ffff",40.51369177,-107.54690180
1054719209,"505 W VICTORY WAY","CRAIG","CO","81625","2929",1,"False","E",3,"2","08081","080810005006013","89268040573ffff",40.51502691,-107.55379558
1054718871,"457 YAMPA AVE","CRAIG","CO","81625","2609",1,"False","E",3,"2","08081","080810005006014","89268040577ffff",40.51352176,-107.54686789
1054710188,"100 E VICTORY WAY","CRAIG","CO","81625","1914",1,"False","E",3,"2","08081","080810005006016","8926804053bffff",40.51398770,-107.54580179
1054712938,"210 E VICTORY WAY","CRAIG","CO","81625","1916",1,"False","E",2,"1","08081","080810005006017","8926804053bffff",40.51403781,-107.54448965
1054709841,"439 BREEZE ST","CRAIG","CO","81625","2650",1,"False","E",6,"2","08081","080810005006022","89268040577ffff",40.51325773,-107.54805601
1054714396,"221 W VICTORY WAY","CRAIG","CO","81625","2714",1,"False","C",6,"2","08081","080810005006025","89268040577ffff",40.51454786,-107.55021223
1054712983,"300 W 4TH ST","CRAIG","CO","81625","2713",1,"False","E",6,"1","08081","080810005006032","89268040563ffff",40.51169857,-107.55105131
1054714381,"43 HAYNES ST","MAYBELL","CO","81640","",1,"False","C",6,"3","08081","080810006001300","89268282547ffff",40.51775818,-108.08397350
1054711936,"60211 HIGHWAY 40","MAYBELL","CO","81640","9770",1,"False","C",2,"1","08081","080810006001308","8926828257bffff",40.51744715,-108.08533474
1054718666,"60311 HIGHWAY 40","MAYBELL","CO","81640","9769",1,"False","C",3,"1","08081","080810006001308","8926828257bffff",40.51734014,-108.08470668
1054709332,"175 COLLOM ST","MAYBELL","CO","81640","",1,"False","C",6,"3","08081","080810006001309","8926828257bffff",40.51677008,-108.08533974
1054713949,"301 STEGOSAURUS FWY","DINOSAUR","CO","81610","5021",1,"False","C",6,"1","08081","080810006001514","89269526b4bffff",40.24312172,-109.01093420
1054713932,"317 STEGOSAURUS FWY","DINOSAUR","CO","81610","5017",1,"False","C",6,"1","08081","080810006001514","89269526b4bffff",40.24251666,-109.01099520
1054709114,"","HAMILTON","CO","81638","",1,"False","C",5,"3","08081","080810006001575","892682b026bffff",40.26765717,-107.81445665
1296446147,"1733 N FEDERAL BLVD BLDG 2","RIVERTON","WY","82501","5201",1,"False","E",3,"2","56013","560139403021006","8926b57ad9bffff",43.04264267,-108.37846205
1296446066,"1701 N FEDERAL BLVD","RIVERTON","WY","82501","5201",1,"False","E",3,"1","56013","560139403021006","8926b57ad9bffff",43.04178658,-108.37990610
1283637478,"219 14TH ST W","HARDIN","MT","59034","1015",1,"False","E",3,"1","30003","300030001001002","89279882a33ffff",45.74370178,-107.61159036
1283637499,"315 13TH ST W BLDG 2","HARDIN","MT","59034","1006",1,"False","E",3,"2","30003","300030001001005","89279882a33ffff",45.74264867,-107.61155136
1283637822,"15 E 8TH ST","HARDIN","MT","59034","1508",1,"False","E",3,"1","30003","300030001001008","89279882b53ffff",45.73675208,-107.60386259
1283637479,"1225 N CRAWFORD AVE","HARDIN","MT","59034","1009",1,"False","E",3,"1","30003","300030001001012","89279882a33ffff",45.74199750,-107.61156736
1110437342,"331 KIRCHER CREEK RD","MILES CITY","MT","59301","5538",1,"False","C",2,"2","30017","300179613001058","89278326b4bffff",46.44750116,-105.78157836
1110433896,"6281 MOON CREEK RD","MILES CITY","MT","59301","6252",1,"False","C",2,"2","30017","300179613001211","89279db8063ffff",45.95539794,-106.08763497
1110437363,"7 MASTIN RD","KINSEY","MT","59338","9001",1,"False","C",2,"2","30017","300179613002082","89278eca20fffff",46.57033044,-105.65651786
1110435148,"1608 N MERRIAM AVE","MILES CITY","MT","59301","2279",1,"False","E",6,"1","30017","300179615002024","89278325da7ffff",46.42232164,-105.83370158
1110435076,"1015 MILWAUKEE ST","MILES CITY","MT","59301","2400",1,"False","C",2,"1","30017","300179615002080","89278325d77ffff",46.41675108,-105.84731294
1110434075,"229 KENWOOD AVE","MILES CITY","MT","59301","",1,"False","C",2,"2","30017","300179616001001","89278324a03ffff",46.40967037,-105.82052826
1110435139,"4 N HAYNES AVE BLDG 2","MILES CITY","MT","59301","5600",1,"False","C",6,"2","30017","300179616001001","89278324a0fffff",46.40875628,-105.82171738
1110435256,"3205 STOWER ST","MILES CITY","MT","59301","5785",1,"False","E",3,"1","30017","300179616001005","89278324a2bffff",46.40349275,-105.81876208
1110434040,"210 S HAYNES AVE","MILES CITY","MT","59301","4761",1,"False","E",3,"1","30017","300179616001005","89278324a77ffff",46.40577198,-105.82205641
1110435791,"3009 STOWER ST","MILES CITY","MT","59301","5783",1,"False","E",3,"1","30017","300179616001005","89278324a67ffff",46.40308771,-105.82196730
1110434050,"2714 MAIN ST","MILES CITY","MT","59301","3857",1,"False","C",3,"2","30017","300179616001011","89278324a73ffff",46.40783219,-105.82556276
1110436179,"2600 DICKINSON ST","MILES CITY","MT","59301","",1,"False","C",6,"2","30017","300179616001018","89278324a73ffff",46.40573798,-105.82562377
1110436792,"3008 STOWER ST","MILES CITY","MT","59301","5782",1,"False","E",3,"1","30017","300179616001032","89278324a67ffff",46.40239764,-105.82193430
1110434301,"620 S HAYNES AVE","MILES CITY","MT","59301","4769",1,"False","E",3,"1","30017","300179616001032","89278324a67ffff",46.40194850,-105.82098420
1110444791,"716 CALE AVE","MILES CITY","MT","59301","4713",1,"False","C",2,"1","30017","300179616001041","89278324a6bffff",46.40144255,-105.82977318
1121504623,"800 E 2ND ST","GILLETTE","WY","82716","4018",1,"False","E",3,"1","56005","560050004004001","8926a41803bffff",44.29268767,-105.49346755
1121503627,"806 E 2ND ST","GILLETTE","WY","82716","4005",1,"False","E",3,"2","56005","560050004004001","8926a41803bffff",44.29257866,-105.49236244
1121503595,"808 E 2ND ST","GILLETTE","WY","82716","4005",1,"False","E",3,"1","56005","560050004004001","8926a418023ffff",44.29264067,-105.49172838
1121504651,"601 S DOUGLAS HWY","GILLETTE","WY","82716","4423",1,"False","E",3,"2","56005","560050004004010","8926a418393ffff",44.28902831,-105.49354056
1121506965,"1205 S DOUGLAS HWY","GILLETTE","WY","82716","4911",1,"False","E",3,"1","56005","560050004004026","8926a41838fffff",44.28326873,-105.49365157
1121505286,"1215 S DOUGLAS HWY","GILLETTE","WY","82716","4981",1,"False","E",3,"2","56005","560050004004026","8926a41838fffff",44.28209161,-105.49349055
1121505309,"1211 S DOUGLAS HWY","GILLETTE","WY","82716","4949",1,"False","E",3,"2","56005","560050004004026","8926a41838fffff",44.28264667,-105.49340655
1121518323,"605 W LAKEWAY RD","GILLETTE","WY","82718","6133",1,"False","E",3,"1","56005","560050005001000","8926a419ca7ffff",44.26857126,-105.51282349
1106869796,"1185 BANGTAIL WAY","STEAMBOAT SPRINGS","CO","80487","",1,"False","E",3,"2","08107","081070007012020","8926800410fffff",40.45708111,-106.81293440
1106860707,"1175 BANGTAIL WAY BLDG 2","STEAMBOAT SPR","CO","80487","1819",1,"False","E",3,"2","08107","081070007012020","8926800410fffff",40.45683609,-106.81230644
1106855899,"705 MARKETPLACE PLZ","STEAMBOAT SPR","CO","80487","1838",1,"False","E",3,"2","08107","081070007012021","89268004147ffff",40.45782719,-106.81934514
1106855882,"2165 PINE GROVE RD","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070007012022","8926800410bffff",40.45876828,-106.81654086
1106868982,"2155 RESORT DR","STEAMBOAT SPR","CO","80487","8808",1,"False","E",3,"2","08107","081070007012022","8926800410bffff",40.45872828,-106.81716292
1106855872,"610 MARKETPLACE PLZ","STEAMBOAT SPR","CO","80487","1802",1,"False","E",3,"2","08107","081070007012025","89268004157ffff",40.45939734,-106.82022323
1106855967,"2600 PINE GROVE RD","STEAMBOAT SPRINGS","CO","80487","",1,"False","C",6,"2","08107","081070007012028","89268004163ffff",40.45334174,-106.81537874
1106869442,"685 MARKETPLACE PLZ BLDG 4","STEAMBOAT SPR","CO","80487","1803",1,"False","E",3,"2","08107","081070007012026","89268004147ffff",40.45850726,-106.81936714
1106861646,"2130 MOUNT WERNER CIR","STEAMBOAT SPRINGS","CO","80487","",1,"False","E",0,"2","08107","081070007012031","8926800413bffff",40.45630604,-106.80801701
1106861555,"2150 RESORT DR","STEAMBOAT SPR","CO","80487","8837",1,"False","E",0,"2","08107","081070007012036","89268004157ffff",40.45948135,-106.81862307
1106855857,"625 SNAP DRAGON WAY","STEAMBOAT SPR","CO","80487","",1,"False","E",3,"1","08107","081070007012036","89268004157ffff",40.46013642,-106.81980619
1106868973,"675 SNAP DRAGON WAY","STEAMBOAT SPR","CO","80487","2138",1,"False","E",0,"2","08107","081070007012036","89268004157ffff",40.46013042,-106.81941715
1106859720,"1795 MEDICINE SPRINGS DR","STEAMBOAT SPR","CO","80487","2068",1,"False","E",0,"1","08107","081070007021000","89268004123ffff",40.45192150,-106.80445665
1106861398,"2000 SKI TIME SQUARE DR","STEAMBOAT SPR","CO","80487","9000",1,"False","E",0,"1","08107","081070007031004","892680041a3ffff",40.46106051,-106.80172838
1106861634,"2250 APRES SKI WAY","STEAMBOAT SPR","CO","80487","9001",1,"False","E",0,"2","08107","081070007031007","89268004133ffff",40.45649605,-106.80490660
